1 124 -0.02741394
1 125 -0.02609682
1 126 -0.02479454
1 127 -0.02361895
1 128 -0.02245678
1 129 -0.02121647
1 130 -0.0200099
1 131 -0.01892115
1 132 -0.01785918
1 133 -0.016751616
1 134 -0.015681486
1 135 -0.014647987
1 136 -0.013706321
1 137 -0.012736545
1 138 -0.011950462
1 139 -0.011080554
1 140 -0.010279933
1 141 -0.009498329
1 142 -0.008662088
1 143 -0.0078951954
1 144 -0.0070973015
1 145 -0.0064277578
1 146 -0.0057376538
1 147 -0.0051128561
1 148 -0.0045860436
1 149 -0.00405174143
1 150 -0.00357081167
1 151 -0.00308493373
1 152 -0.00264537818
1 153 -0.002303202384
1 154 -0.001963467799
1 155 -0.001685671007
1 156 -0.001435784796
1 157 -0.001209860581
1 158 -0.0010109105411
1 159 -0.0008309431403
1 160 -0.0006879641961
1 161 -0.0005509776574
1 162 -0.0004379861762
1 163 -0.00035499151268
1 164 -0.00028099482196
1 165 -0.00022599685369
1 166 -0.00017799808893
1 167 -0.00013999883292
1 168 -0.000108999277239
1 169 -8.2999540766e-05
1 170 -6.3999696463e-05
1 171 -4.7999789542e-05
1 172 -3.7999844213e-05
1 173 -2.8999877787e-05
1 174 -2.19999014505e-05
1 175 -1.69999162708e-05
1 176 -1.29999283693e-05
1 177 -9.999936463e-06
1 178 -6.9999448018e-06
1 179 -5.9999525476e-06
1 180 -3.9999588398e-06
1 181 -2.9999654771e-06
1 182 -1.9999727403e-06
1 183 -1.9999782839e-06
2 20 -1.9828346e-06
2 21 -1.9715631e-06
2 22 -2.9533574e-06
2 23 -3.9242547e-06
2 24 -4.878213e-06
2 25 -5.806126e-06
2 26 -7.694431e-06
2 27 -8.523162e-06
2 28 -1.1263274e-05
2 29 -1.387303e-05
2 30 -1.729316e-05
2 31 -2.044056e-05
2 32 -2.490436e-05
2 33 -2.997875e-05
2 34 -3.623558e-05
2 35 -4.43692e-05
2 36 -5.19777e-05
2 37 -6.15399e-05
2 38 -7.53893e-05
2 39 -9.06856e-05
2 40 -0.0001143858
2 41 -0.0001382147
2 42 -0.000161638
2 43 -0.000196844
2 44 -0.000237725
2 45 -0.000291884
2 46 -0.00035765
2 47 -0.000437113
2 48 -0.000516186
2 49 -0.000651702
2 50 -0.000810522
2 51 -0.00100969
2 52 -0.00124761
2 53 -0.00162223
2 54 -0.00199926
2 55 -0.00245837
2 56 -0.00301342
2 57 -0.0037346
2 58 -0.00463456
2 59 -0.00570954
2 60 -0.0069333
2 61 -0.00835408
2 62 -0.00992447
2 63 -0.01176907
2 64 -0.01383924
2 65 -0.01604264
2 66 -0.01834282
2 67 -0.02114168
2 68 -0.02415005
2 69 -0.02734172
2 70 -0.03038051
2 71 -0.03348364
2 72 -0.03695707
2 73 -0.04045428
2 74 -0.04392846
2 75 -0.04732908
2 76 -0.05061015
2 77 -0.05349467
2 78 -0.056402
2 79 -0.05907625
2 80 -0.06123771
2 81 -0.06337722
2 82 -0.0652376
2 83 -0.06681693
2 84 -0.06812386
2 85 -0.06916884
2 86 -0.07025331
2 87 -0.07083189
2 88 -0.07120649
2 89 -0.07140051
2 90 -0.07143202
2 91 -0.07131894
2 92 -0.07107728
2 93 -0.07071747
2 94 -0.07024856
2 95 -0.06967554
2 96 -0.06900061
2 97 -0.06822531
2 98 -0.06735162
2 99 -0.0663809
2 100 -0.0653157
2 101 -0.0641614
2 102 -0.0629224
2 103 -0.0616108
2 104 -0.0602352
2 105 -0.0591057
2 106 -0.057642
2 107 -0.056448
2 108 -0.0549502
2 109 -0.0534557
2 110 -0.051973
2 111 -0.0507864
2 112 -0.049343
2 113 -0.0481903
2 114 -0.046791
2 115 -0.0454132
2 116 -0.0445349
2 117 -0.0434018
2 118 -0.0420269
2 119 -0.0404359
2 120 -0.0390639
2 121 -0.0372971
2 122 -0.0359247
2 123 -0.0347127
2 124 -0.03347211
2 125 -0.03189957
2 126 -0.03048729
2 127 -0.029349
2 128 -0.02792871
2 129 -0.02664242
2 130 -0.02524566
2 131 -0.02397501
2 132 -0.02271669
2 133 -0.02138
2 134 -0.02007296
2 135 -0.0186399
2 136 -0.017480151
2 137 -0.016407779
2 138 -0.015223419
2 139 -0.014072132
2 140 -0.013117337
2 141 -0.01212478
2 142 -0.011063543
2 143 -0.010045072
2 144 -0.0091862317
2 145 -0.0082163647
2 146 -0.0073373587
2 147 -0.0065117125
2 148 -0.0058635998
2 149 -0.0051579272
2 150 -0.0045270639
2 151 -0.00398066836
2 152 -0.00341648442
2 153 -0.00294884631
2 154 -0.0025272302
2 155 -0.002169524847
2 156 -0.001832689174
2 157 -0.001596798617
2 158 -0.001310870762
2 159 -0.001083917836
2 160 -0.0008949482379
2 161 -0.000729967674
2 162 -0.0005819799732
2 163 -0.0004699876773
2 164 -0.00037599245473
2 165 -0.00029599538791
2 166 -0.00024199717154
2 167 -0.00018999824739
2 168 -0.00014799889005
2 169 -0.000113999272198
2 170 -8.6999499151e-05
2 171 -6.5999635703e-05
2 172 -5.1999718882e-05
2 173 -3.9999770571e-05
2 174 -3.0999807081e-05
2 175 -2.3999831843e-05
2 176 -1.79998517e-05
2 177 -1.3999868406e-05
2 178 -9.999883389e-06
2 179 -7.999896732e-06
2 180 -6.9999085896e-06
2 181 -4.9999198225e-06
2 182 -3.9999321307e-06
2 183 -2.9999431682e-06
2 184 -1.9999530546e-06
2 185 -1.9999601148e-06
3 18 -1.9913121e-06
3 19 -1.9853179e-06
3 20 -2.975434e-06
3 21 -2.9593039e-06
3 22 -3.9332511e-06
3 23 -4.891606e-06
3 24 -6.825722e-06
3 25 -8.722572e-06
3 26 -1.0562749e-05
3 27 -1.3317687e-05
3 28 -1.594583e-05
3 29 -2.038748e-05
3 30 -2.455783e-05
3 31 -3.0338e-05
3 32 -3.613601e-05
3 33 -4.337916e-05
3 34 -5.24519e-05
3 35 -6.29168e-05
3 36 -7.31984e-05
3 37 -8.65508e-05
3 38 -0.0001050199
3 39 -0.0001264032
3 40 -0.0001512077
3 41 -0.000180608
3 42 -0.00020941
3 43 -0.000245018
3 44 -0.000291418
3 45 -0.000351181
3 46 -0.000413481
3 47 -0.000502157
3 48 -0.000581793
3 49 -0.00072186
3 50 -0.00087286
3 51 -0.00109257
3 52 -0.00131927
3 53 -0.00164704
3 54 -0.00201903
3 55 -0.00254577
3 56 -0.0031185
3 57 -0.00397733
3 58 -0.00495654
3 59 -0.00604358
3 60 -0.00732614
3 61 -0.00895104
3 62 -0.01069796
3 63 -0.0127741
3 64 -0.0149367
3 65 -0.0173334
3 66 -0.0201919
3 67 -0.0234455
3 68 -0.0268283
3 69 -0.0304302
3 70 -0.0343909
3 71 -0.0381447
3 72 -0.0423721
3 73 -0.0468927
3 74 -0.0512237
3 75 -0.0552606
3 76 -0.0594335
3 77 -0.0634515
3 78 -0.06697945
3 79 -0.07053525
3 80 -0.07380967
3 81 -0.07677682
3 82 -0.07942073
3 83 -0.08173074
3 84 -0.08370803
3 85 -0.08502084
3 86 -0.08635385
3 87 -0.08739037
3 88 -0.08814962
3 89 -0.08864892
3 90 -0.08890803
3 91 -0.08894343
3 92 -0.08876869
3 93 -0.0876869
3 94 -0.0871221
3 95 -0.0863747
3 96 -0.0854507
3 97 -0.0843533
3 98 -0.0830908
3 99 -0.0816692
3 100 -0.0800997
3 101 -0.0783961
3 102 -0.0765729
3 103 -0.0746536
3 104 -0.0726594
3 105 -0.070615
3 106 -0.0692616
3 107 -0.0671879
3 108 -0.06514
3 109 -0.0631352
3 110 -0.0611924
3 111 -0.0593239
3 112 -0.0575343
3 113 -0.0558277
3 114 -0.0545057
3 115 -0.0529371
3 116 -0.0514277
3 117 -0.0502414
3 118 -0.0490653
3 119 -0.0471164
3 120 -0.0457056
3 121 -0.0442876
3 122 -0.0428544
3 123 -0.0413996
3 124 -0.0399199
3 125 -0.0384151
3 126 -0.03688816
3 127 -0.03550244
3 128 -0.03408313
3 129 -0.03263678
3 130 -0.03090372
3 131 -0.02956734
3 132 -0.02797337
3 133 -0.02628621
3 134 -0.02473526
3 135 -0.02320641
3 136 -0.02170451
3 137 -0.020391056
3 138 -0.019011866
3 139 -0.017587919
3 140 -0.016330238
3 141 -0.01503585
3 142 -0.013778794
3 143 -0.01261317
3 144 -0.011576216
3 145 -0.0103993962
3 146 -0.0093245028
3 147 -0.0082777521
3 148 -0.0074199105
3 149 -0.0065032795
3 150 -0.0057088314
3 151 -0.00503913345
3 152 -0.00432828032
3 153 -0.00370628055
3 154 -0.0031508975
3 155 -0.002704320533
3 156 -0.002316555491
3 157 -0.001970711967
3 158 -0.001673815114
3 159 -0.001392882413
3 160 -0.0011459258763
3 161 -0.0009409536587
3 162 -0.0007519712385
3 163 -0.0006029822496
3 164 -0.0004829890772
3 165 -0.0003829932693
3 166 -0.000308995819
3 167 -0.00024699735659
3 168 -0.0001949982775
3 169 -0.00015199882709
3 170 -0.000116999155839
3 171 -8.9999354954e-05
3 172 -6.9999479024e-05
3 173 -5.4999560818e-05
3 174 -4.2999618666e-05
3 175 -3.2999664386e-05
3 176 -2.5999700208e-05
3 177 -1.9999731941e-05
3 178 -1.4999760093e-05
3 179 -1.1999788897e-05
3 180 -8.999813118e-06
3 181 -6.999836988e-06
3 182 -5.999859278e-06
3 183 -3.999878819e-06
3 184 -2.999896608e-06
3 185 -2.9999135847e-06
3 186 -1.9999302314e-06
3 187 -1.9999435406e-06
4 16 -1.99581621e-06
4 17 -1.99278744e-06
4 18 -2.9876893e-06
4 19 -2.9791961e-06
4 20 -3.9651917e-06
4 21 -5.9423378e-06
4 22 -6.9054258e-06
4 23 -8.846423e-06
4 24 -1.1753082e-05
4 25 -1.4606947e-05
4 26 -1.8380528e-05
4 27 -2.303336e-05
4 28 -2.750659e-05
4 29 -3.371562e-05
4 30 -4.054038e-05
4 31 -4.881247e-05
4 32 -5.968744e-05
4 33 -7.07797e-05
4 34 -8.3213e-05
4 35 -9.73674e-05
4 36 -0.0001134275
4 37 -0.000134336
4 38 -0.000156741
4 39 -0.000185938
4 40 -0.000217812
4 41 -0.000249777
4 42 -0.000282722
4 43 -0.00032597
4 44 -0.000380252
4 45 -0.000439707
4 46 -0.000503918
4 47 -0.000565987
4 48 -0.00066166
4 49 -0.00077752
4 50 -0.0009342
4 51 -0.00114572
4 52 -0.00131981
4 53 -0.00158933
4 54 -0.00199667
4 55 -0.00251818
4 56 -0.00307758
4 57 -0.00388435
4 58 -0.00483891
4 59 -0.00605785
4 60 -0.0074699
4 61 -0.0092258
4 62 -0.0111289
4 63 -0.0134249
4 64 -0.0158375
4 65 -0.0186677
4 66 -0.0219536
4 67 -0.0257343
4 68 -0.0298767
4 69 -0.0343516
4 70 -0.0385125
4 71 -0.0434841
4 72 -0.0486582
4 73 -0.0539717
4 74 -0.0593576
4 75 -0.0644506
4 76 -0.0697512
4 77 -0.0749136
4 78 -0.079535
4 79 -0.0842207
4 80 -0.0885984
4 81 -0.0926278
4 82 -0.0962792
4 83 -0.09953161
4 84 -0.10237498
4 85 -0.10439977
4 86 -0.10642139
4 87 -0.10804754
4 88 -0.10929359
4 89 -0.11017291
4 90 -0.11070036
4 91 -0.11089271
4 92 -0.1107622
4 93 -0.1103184
4 94 -0.1095723
4 95 -0.1085326
4 96 -0.1072059
4 97 -0.1056052
4 98 -0.103742
4 99 -0.1016333
4 100 -0.0993002
4 101 -0.0967707
4 102 -0.0940758
4 103 -0.0912527
4 104 -0.0883429
4 105 -0.0853898
4 106 -0.0828826
4 107 -0.0799667
4 108 -0.0771317
4 109 -0.0744114
4 110 -0.071831
4 111 -0.0694094
4 112 -0.0671577
4 113 -0.0654692
4 114 -0.0639227
4 115 -0.0621261
4 116 -0.060457
4 117 -0.0592353
4 118 -0.0573955
4 119 -0.0559512
4 120 -0.0548311
4 121 -0.0533917
4 122 -0.051658
4 123 -0.0501768
4 124 -0.048649
4 125 -0.047067
4 126 -0.0456464
4 127 -0.0439442
4 128 -0.04200587
4 129 -0.04040322
4 130 -0.03891268
4 131 -0.03704119
4 132 -0.03515519
4 133 -0.03339957
4 134 -0.03150072
4 135 -0.02961074
4 136 -0.0277377
4 137 -0.0259901
4 138 -0.02416349
4 139 -0.022373153
4 140 -0.020625959
4 141 -0.018999309
4 142 -0.017417141
4 143 -0.016067006
4 144 -0.014631176
4 145 -0.013300781
4 146 -0.0119289513
4 147 -0.0106329699
4 148 -0.0095314514
4 149 -0.0083903356
4 150 -0.0073384732
4 151 -0.0064274245
4 152 -0.00561549654
4 153 -0.00481149928
4 154 -0.00411039688
4 155 -0.003532037932
4 156 -0.003027370548
4 157 -0.002544592055
4 158 -0.002152738062
4 159 -0.00177783332
4 160 -0.001484894835
4 161 -0.0012149341543
4 162 -0.000987959031
4 163 -0.0007909746109
4 164 -0.0006349842708
4 165 -0.00050199020212
4 166 -0.00039999381089
4 167 -0.00031999599026
4 168 -0.00025699729796
4 169 -0.00019799808221
4 170 -0.00015299855588
4 171 -0.00011899884789
4 172 -9.2999035245e-05
4 173 -7.3999164074e-05
4 174 -5.7999258678e-05
4 175 -4.4999336152e-05
4 176 -3.4999403205e-05
4 177 -2.6999462763e-05
4 178 -2.0999519292e-05
4 179 -1.5999573636e-05
4 180 -1.2999624423e-05
4 181 -9.999670495e-06
4 182 -7.999713562e-06
4 183 -5.99975329e-06
4 184 -4.999789469e-06
4 185 -3.999822991e-06
4 186 -2.999852628e-06
4 187 -1.999878563e-06
4 188 -1.9999020013e-06
5 15 -1.99662879e-06
5 16 -1.9941302e-06
5 17 -2.9898811e-06
5 18 -3.9827291e-06
5 19 -4.9708143e-06
5 20 -5.9511687e-06
5 21 -7.9191095e-06
5 22 -1.0867331e-05
5 23 -1.3784566e-05
5 24 -1.6034227e-05
5 25 -2.053522e-05
5 26 -2.471482e-05
5 27 -3.059433e-05
5 28 -3.696796e-05
5 29 -4.462852e-05
5 30 -5.22937e-05
5 31 -6.35828e-05
5 32 -7.31225e-05
5 33 -8.55652e-05
5 34 -9.64066e-05
5 35 -0.000109456
5 36 -0.0001241937
5 37 -0.000138705
5 38 -0.000151607
5 39 -0.000169976
5 40 -0.000186269
5 41 -0.000194261
5 42 -0.000197987
5 43 -0.000205707
5 44 -0.000219903
5 45 -0.00021432
5 46 -0.00022304
5 47 -0.00023464
5 48 -0.00022441
5 49 -0.00026164
5 50 -0.00032298
5 51 -0.0004049
5 52 -0.000453179999999999
5 53 -0.00058242
5 54 -0.000831699999999999
5 55 -0.00118905
5 56 -0.00168201
5 57 -0.002391
5 58 -0.0032677
5 59 -0.0045201
5 60 -0.0059505
5 61 -0.007709
5 62 -0.0098333
5 63 -0.0124744
5 64 -0.0150553
5 65 -0.0185721
5 66 -0.0224201
5 67 -0.0269105
5 68 -0.0318868
5 69 -0.0373206
5 70 -0.0424418
5 71 -0.0485997
5 72 -0.0550676
5 73 -0.0617694
5 74 -0.0686212
5 75 -0.0751832
5 76 -0.0824224
5 77 -0.0891925
5 78 -0.0949379
5 79 -0.1011892
5 80 -0.107093
5 81 -0.1125889
5 82 -0.1176301
5 83 -0.122181
5 84 -0.1257264
5 85 -0.1292262
5 86 -0.1321942
5 87 -0.1346317
5 88 -0.1365474
5 89 -0.1379503
5 90 -0.1388525
5 91 -0.1392644
5 92 -0.1391988
5 93 -0.1386669
5 94 -0.1376778
5 95 -0.136245
5 96 -0.1343807
5 97 -0.1321048
5 98 -0.1294378
5 99 -0.1264111
5 100 -0.1230617
5 101 -0.1194335
5 102 -0.1155823
5 103 -0.1115647
5 104 -0.1074488
5 105 -0.1033006
5 106 -0.0997486
5 107 -0.0957311
5 108 -0.0918725
5 109 -0.0882235
5 110 -0.0848241
5 111 -0.081702
5 112 -0.078869
5 113 -0.0763273
5 114 -0.0740627
5 115 -0.0725133
5 116 -0.0702597
5 117 -0.0690759
5 118 -0.0675818
5 119 -0.0661773
5 120 -0.065195
5 121 -0.0638231
5 122 -0.0624223
5 123 -0.0609646
5 124 -0.0594272
5 125 -0.0577983
5 126 -0.0558021
5 127 -0.0539892
5 128 -0.0520793
5 129 -0.0500803
5 130 -0.04862621
5 131 -0.04644043
5 132 -0.04438731
5 133 -0.04227271
5 134 -0.03995166
5 135 -0.03762114
5 136 -0.03515711
5 137 -0.03285473
5 138 -0.03069376
5 139 -0.02844216
5 140 -0.026237886
5 141 -0.024270778
5 142 -0.022256593
5 143 -0.020228103
5 144 -0.018421253
5 145 -0.016873363
5 146 -0.015193324
5 147 -0.0135988151
5 148 -0.0121435679
5 149 -0.0106933452
5 150 -0.009320209
5 151 -0.0081655461
5 152 -0.00716421741
5 153 -0.00616847971
5 154 -0.00523074631
5 155 -0.00445865118
5 156 -0.00380711738
5 157 -0.00321642783
5 158 -0.002733632452
5 159 -0.002289765942
5 160 -0.001905852137
5 161 -0.0015629072254
5 162 -0.0012849420741
5 163 -0.0010249638962
5 164 -0.0008169774253
5 165 -0.0006509857329
5 166 -0.00051099078984
5 167 -0.00040399384668
5 168 -0.00032299568881
5 169 -0.00025799680055
5 170 -0.00020099748102
5 171 -0.00015599791049
5 172 -0.00012299819645
5 173 -9.499840191e-05
5 174 -7.499856359e-05
5 175 -5.99987011e-05
5 176 -4.599882667e-05
5 177 -3.59989406e-05
5 178 -2.7999050017e-05
5 179 -2.1999153329e-05
5 180 -1.6999252936e-05
5 181 -1.3999344776e-05
5 182 -9.999431529e-06
5 183 -7.999511369e-06
5 184 -5.999583016e-06
5 185 -4.999647455e-06
5 186 -3.999704707e-06
5 187 -2.999754969e-06
5 188 -1.999798579e-06
5 189 -1.999836959e-06
5 190 -1.999871155e-06
6 14 -1.99733708e-06
6 15 -1.9953171e-06
6 16 -2.99184651e-06
6 17 -3.9859446e-06
6 18 -4.9760107e-06
6 19 -6.9594619e-06
6 20 -8.9321763e-06
6 21 -1.188765e-05
6 22 -1.4815739e-05
6 23 -1.9043857e-05
6 24 -2.263242e-05
6 25 -2.70896e-05
6 26 -3.308959e-05
6 27 -3.932837e-05
6 28 -4.539e-05
6 29 -5.3825e-05
6 30 -6.1034e-05
6 31 -7.02276e-05
6 32 -7.81632e-05
6 33 -8.73682e-05
6 34 -9.3269e-05
6 35 -9.5648e-05
6 36 -0.00010074
6 37 -0.000100139
6 38 -9.0703e-05
6 39 -8.0463e-05
6 40 -5.8538e-05
6 41 -1.5065e-05
6 42 4.28329999999999e-05
6 43 0.00011506
6 44 0.00019849
6 45 0.00031985
6 46 0.00045357
6 47 0.00059846
6 48 0.00077139
6 49 0.00094579
6 50 0.00110416
6 51 0.00124536
6 52 0.00142396
6 53 0.00154049
6 54 0.0015557
6 55 0.0014598
6 56 0.001167
6 57 0.0006619
6 58 -4.06999999999977e-05
6 59 -0.0010418
6 60 -0.0024891
6 61 -0.0042693
6 62 -0.0063951
6 63 -0.0091411
6 64 -0.0122896
6 65 -0.0165114
6 66 -0.0212336
6 67 -0.0266202
6 68 -0.0326656
6 69 -0.0387994
6 70 -0.0457148
6 71 -0.0534222
6 72 -0.0615847
6 73 -0.0701108
6 74 -0.0788929
6 75 -0.0873946
6 76 -0.0963282
6 77 -0.1051751
6 78 -0.1138237
6 79 -0.1221661
6 80 -0.1301068
6 81 -0.1375602
6 82 -0.1444559
6 83 -0.1507369
6 84 -0.1557478
6 85 -0.1606693
6 86 -0.1648861
6 87 -0.1683866
6 88 -0.1705173
6 89 -0.1725768
6 90 -0.1739293
6 91 -0.1745808
6 92 -0.1745432
6 93 -0.1738243
6 94 -0.1724397
6 95 -0.1704046
6 96 -0.1677411
6 97 -0.1644782
6 98 -0.160654
6 99 -0.1563175
6 100 -0.151529
6 101 -0.1463597
6 102 -0.1408928
6 103 -0.1352209
6 104 -0.1294433
6 105 -0.1236617
6 106 -0.1179781
6 107 -0.1124894
6 108 -0.1079673
6 109 -0.1031046
6 110 -0.098654
6 111 -0.0953041
6 112 -0.0917552
6 113 -0.0886716
6 114 -0.0860317
6 115 -0.0832174
6 116 -0.0819125
6 117 -0.0808597
6 118 -0.0794646
6 119 -0.078218
6 120 -0.0775255
6 121 -0.0763501
6 122 -0.0751325
6 123 -0.073826
6 124 -0.0720107
6 125 -0.0704504
6 126 -0.0687238
6 127 -0.0665092
6 128 -0.0644626
6 129 -0.062534
6 130 -0.0606874
6 131 -0.0584033
6 132 -0.05598173
6 133 -0.05322899
6 134 -0.0504152
6 135 -0.04756088
6 136 -0.04468643
6 137 -0.0418111
6 138 -0.03909913
6 139 -0.03626121
6 140 -0.03347417
6 141 -0.030980859
6 142 -0.028422129
6 143 -0.02603609
6 144 -0.023545263
6 145 -0.02149188
6 146 -0.019506177
6 147 -0.017467694
6 148 -0.015667652
6 149 -0.0137529171
6 150 -0.0119972075
6 151 -0.0104786777
6 152 -0.009058964
6 153 -0.0077775623
6 154 -0.006604552
6 155 -0.00565968415
6 156 -0.00477988309
6 157 -0.00404358867
6 158 -0.00342690752
6 159 -0.0028739233
6 160 -0.00238670186
6 161 -0.00196929523
6 162 -0.00163774457
6 163 -0.001324082451
6 164 -0.001054334589
6 165 -0.000854521228
6 166 -0.000673658216
6 167 -0.000532757885
6 168 -0.000428829754
6 169 -0.000344881108
6 170 -0.0002669174706
6 171 -0.0002109429895
6 172 -0.0001679607442
6 173 -0.0001299729973
6 174 -0.00010399722767
6 175 -8.199747586e-05
6 176 -6.399770619e-05
6 177 -4.999792756e-05
6 178 -3.899813774e-05
6 179 -3.09983411e-05
6 180 -2.399853378e-05
6 181 -1.899871497e-05
6 182 -1.499888322e-05
6 183 -1.1999038357e-05
6 184 -8.999179571e-06
6 185 -6.999307466e-06
6 186 -5.999420867e-06
6 187 -3.999519437e-06
6 188 -3.999604962e-06
6 189 -2.999678315e-06
6 190 -1.999740513e-06
6 191 -1.99979266e-06
7 13 -1.99793799e-06
7 14 -1.99633761e-06
7 15 -2.99355961e-06
7 16 -3.9887867e-06
7 17 -5.9806704e-06
7 18 -7.9670096e-06
7 19 -9.9442527e-06
7 20 -1.29067321e-05
7 21 -1.6845505e-05
7 22 -2.1746624e-05
7 23 -2.662123e-05
7 24 -3.256837e-05
7 25 -3.932425e-05
7 26 -4.742635e-05
7 27 -5.64316e-05
7 28 -6.67399e-05
7 29 -7.67057e-05
7 30 -8.64707e-05
7 31 -9.99055e-05
7 32 -0.0001118563
7 33 -0.000123006
7 34 -0.000132723
7 35 -0.000133862
7 36 -0.000135509
7 37 -0.00013085
7 38 -0.000113048
7 39 -9.01109999999999e-05
7 40 -4.47830000000001e-05
7 41 2.15500000000002e-05
7 42 0.00012488
7 43 0.00023763
7 44 0.00038352
7 45 0.00058044
7 46 0.00081116
7 47 0.00107197
7 48 0.00142914
7 49 0.00175331
7 50 0.00209571
7 51 0.00249327
7 52 0.0028917
7 53 0.0031963
7 54 0.0035083
7 55 0.0036775
7 56 0.0036339
7 57 0.0033576
7 58 0.0028657
7 59 0.0020276
7 60 0.000770699999999999
7 61 -0.0011042
7 62 -0.0032938
7 63 -0.006408
7 64 -0.0102633
7 65 -0.0149147
7 66 -0.0199308
7 67 -0.0262229
7 68 -0.0333743
7 69 -0.0410349
7 70 -0.0497755
7 71 -0.0592355
7 72 -0.0689202
7 73 -0.0790723
7 74 -0.0900377
7 75 -0.101268
7 76 -0.1126153
7 77 -0.1239318
7 78 -0.1344688
7 79 -0.1452567
7 80 -0.1555954
7 81 -0.1653652
7 82 -0.1744647
7 83 -0.1828064
7 84 -0.1895855
7 85 -0.1962023
7 86 -0.2018998
7 87 -0.2066513
7 88 -0.2104373
7 89 -0.2132507
7 90 -0.2150846
7 91 -0.2159418
7 92 -0.2158266
7 93 -0.2147483
7 94 -0.2127245
7 95 -0.2097764
7 96 -0.205938
7 97 -0.2012547
7 98 -0.1957861
7 99 -0.189608
7 100 -0.1828146
7 101 -0.1755131
7 102 -0.1678307
7 103 -0.1599061
7 104 -0.151884
7 105 -0.143918
7 106 -0.136152
7 107 -0.128729
7 108 -0.121774
7 109 -0.115393
7 110 -0.109666
7 111 -0.10544
7 112 -0.10113
7 113 -0.097543
7 114 -0.093914
7 115 -0.091664
7 116 -0.089963
7 117 -0.089366
7 118 -0.0890665
7 119 -0.0883416
7 120 -0.0883259
7 121 -0.0877285
7 122 -0.0865466
7 123 -0.08578
7 124 -0.0848176
7 125 -0.0840582
7 126 -0.0825648
7 127 -0.0811862
7 128 -0.0791137
7 129 -0.0771239
7 130 -0.074846
7 131 -0.0726179
7 132 -0.0695434
7 133 -0.0660469
7 134 -0.06296517
7 135 -0.0595248
7 136 -0.05624121
7 137 -0.05269614
7 138 -0.04933556
7 139 -0.04614282
7 140 -0.04262727
7 141 -0.03933211
7 142 -0.03610525
7 143 -0.03308987
7 144 -0.029940446
7 145 -0.027139302
7 146 -0.024641949
7 147 -0.021996525
7 148 -0.01981433
7 149 -0.017407762
7 150 -0.0151438067
7 151 -0.0131903126
7 152 -0.0115049594
7 153 -0.009929158
7 154 -0.0084458931
7 155 -0.0072204079
7 156 -0.0061345941
7 157 -0.00513707288
7 158 -0.00439699484
7 159 -0.00363647867
7 160 -0.00303961833
7 161 -0.00252548846
7 162 -0.00209614839
7 163 -0.00171564526
7 164 -0.001372016458
7 165 -0.001117291484
7 166 -0.000888493511
7 167 -0.000700640607
7 168 -0.000567746748
7 169 -0.000454822645
7 170 -0.00036287643
7 171 -0.0002879142129
7 172 -0.0002289405357
7 173 -0.0001779587361
7 174 -0.00014099467841
7 175 -0.00011299513109
7 176 -8.89955628e-05
7 177 -6.899598328e-05
